url,shortcode,media_id,taken_at,datetime_utc,media_type,product_type,location_name,like_count,comment_count,view_count,caption,hashtags,mentions,scraped_comments_count,parse_status
https://www.instagram.com/higo_houses/reel/DPrUjRZiCqY/,DPrUjRZiCqY,3741174300255201944,1760202789,2025-10-11T17:13:09+00:00,2,clips,"Mallorca, Spain",3,0,,"Surrounded by mountains and just steps from the sea, Finca Higo is a place where you can feel the magic of nature and reconnect with yourself.
•
Rodeada de montañas y a solo unos pasos del mar, Finca Higo es un lugar donde se siente la magia de la naturaleza y puedes reconectar contigo mismo.
•
•
•
#yogaretreat #retreatcenter #mallorcayogaretreat #yogamallorca #retreatmallorca 
#yogaretreatspain #mallorcahotel #wellnessretreat #natureescape #fincahigo 
#consciousliving #ecoretreat #mindfultravel #yogaretreatseurope #retreatlife",yogaretreat;retreatcenter;mallorcayogaretreat;yogamallorca;retreatmallorca;yogaretreatspain;mallorcahotel;wellnessretreat;natureescape;fincahigo;consciousliving;ecoretreat;mindfultravel;yogaretreatseurope;retreatlife,,0,ok
https://www.instagram.com/higo_houses/p/DPmaOWuCFDM/,DPmaOWuCFDM,3739791876254355660,1760037954,2025-10-09T19:25:54+00:00,8,carousel_container,"Mallorca, Spain",3,6,,"A beautiful recap of the Weekender retreat in September hosted by @anchoringthelight. A truly magical time surrounded by nature and tranquility. Thank you for bringing such wonderful energy to Finca Higo. You‘re always welcome back.
•
Un hermoso resumen del retiro Weekender de septiembre organizado por @anchoringthelight. Un tiempo verdaderamente mágico, rodeado de naturaleza y tranquilidad. Gracias por traer una energía tan especial a Finca Higo. Siempre serás bienvenida de nuevo.
•
•
•
#yogaretreat #retreatcenter #mallorcayogaretreat #yogamallorca #retreatmallorca 
#yogaretreatspain #mallorcahotel #wellnessretreat #natureescape #fincahigo 
#consciousliving #ecoretreat #mindfultravel #yogaretreatseurope #retreatlife",yogaretreat;retreatcenter;mallorcayogaretreat;yogamallorca;retreatmallorca;yogaretreatspain;mallorcahotel;wellnessretreat;natureescape;fincahigo;consciousliving;ecoretreat;mindfultravel;yogaretreatseurope;retreatlife,anchoringthelight.;anchoringthelight.,3,ok
https://www.instagram.com/higo_houses/p/DPg-Yj3CHWi/,DPg-Yj3CHWi,3738262057372906914,1759855585,2025-10-07T16:46:25+00:00,8,carousel_container,"Mallorca, Spain",3,0,,"At Finca Higo, the garden comes alive with lemon, orange, avocado and olive trees. Their fragrance drifts through the air, blending with the sound of nature.
•
En Finca Higo, el jardín cobra vida con limoneros, naranjos, aguacateros y olivos. Su fragancia se mezcla en el aire con los sonidos de la naturaleza.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lush #garden #ocean #sea",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lush;garden;ocean;sea,,0,ok
https://www.instagram.com/higo_houses/p/DPbGC8diA4Y/,DPbGC8diA4Y,3736606906471943704,1759658276,2025-10-05T09:57:56+00:00,8,carousel_container,"Mallorca, Spain",3,1,,"On the way to Finca Higo you can witness one of the most beautiful sunsets in the world, surrounded by the Tramuntana mountains. Even before you arrive, you can already feel the calmness, the stillness and the connection with nature begin to unfold.
•
De camino a Finca Higo puedes presenciar una de las puestas de sol más hermosas del mundo, rodeado por las montañas de la Tramuntana. Incluso antes de llegar, ya puedes sentir cómo la calma, la quietud y la conexión con la naturaleza comienzan a manifestarse.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lush #garden #ocean #sea #sunset #unesco #tramuntana",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lush;garden;ocean;sea;sunset;unesco;tramuntana,,0,ok
https://www.instagram.com/higo_houses/reel/DPV0myECAJF/,DPV0myECAJF,3735122829487112773,1759481388,2025-10-03T08:49:48+00:00,2,clips,"Mallorca, Spain",3,0,,"On the way to the beach you might meet some of our fluffy friends strolling through the lush garden. Gentle, curious and always a joy to see.
•
De camino a la playa puedes encontrarte con algunos de nuestros amigos peludos paseando por el exuberante jardín. Son dulces, curiosos y siempre una alegría verlos.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lush #garden #ocean #sea",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lush;garden;ocean;sea,,0,ok
https://www.instagram.com/higo_houses/p/DPRxo69iHzn/,DPRxo69iHzn,3733983882434346215,1759345587,2025-10-01T19:06:27+00:00,8,carousel_container,"Mallorca, Spain",3,2,,"Our yoga shala is fully equipped with @lotuscrafts props and offers plenty of room for your practice. Large windows can be opened to let in fresh air and the sounds of nature, creating a calming atmosphere. A sound system is also available to enhance your sessions.
•
Nuestro shala de yoga está completamente equipado con accesorios de @lotuscrafts y ofrece mucho espacio para tu práctica. Las amplias ventanas se pueden abrir para dejar entrar el aire fresco y los sonidos de la naturaleza, creando un ambiente relajante. También hay un sistema de sonido disponible para enriquecer tus sesiones.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lush #garden #ocean #sea #lotuscrafts",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lush;garden;ocean;sea;lotuscrafts,lotuscrafts;lotuscrafts,1,ok
https://www.instagram.com/higo_houses/p/DPM5kqPiDox/,DPM5kqPiDox,3732611399093336625,1759181974,2025-09-29T21:39:34+00:00,8,carousel_container,"Mallorca, Spain",3,4,,"Our private chef @chefmichelasaragoni creates nourishing meals for each retreat group using fresh, locally sourced ingredients such as homegrown and seasonal produce. The menu for your retreat can be planned and adjusted together with her to fit the needs and wishes of your group.
•
Nuestra chef privada @chefmichelasaragoni crea comidas nutritivas para cada grupo de retiro utilizando ingredientes frescos y de origen local, como productos de temporada y cultivados en casa. El menú de tu retiro puede planearse y ajustarse junto a ella para adaptarse a las necesidades y deseos de tu grupo.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lush #garden #ocean #sea #food #privatchef",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lush;garden;ocean;sea;food;privatchef,chefmichelasaragoni;chefmichelasaragoni,1,ok
https://www.instagram.com/higo_houses/p/DPHhdqqCJGM/,DPHhdqqCJGM,3731097990501798284,1759001562,2025-09-27T19:32:42+00:00,8,carousel_container,"Mallorca, Spain",3,0,,"Every room at Finca Higo offers a view, from ocean horizons and mountain peaks to the pool and our lush garden.
•
Cada habitación en Finca Higo ofrece una vista, desde el horizonte del océano y las cumbres de las montañas hasta la piscina y nuestro exuberante jardín.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lush #garden #ocean #sea",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lush;garden;ocean;sea,,0,ok
https://www.instagram.com/higo_houses/reel/DO1GVWCiEXJ/,DO1GVWCiEXJ,3725912121771836873,1758383366,2025-09-20T15:49:26+00:00,2,clips,"Mallorca, Spain",3,0,,"Lose yourself in the peaceful rhythm of our garden view. Lush palms swaying, lemon and avocado trees all around, the soft rustle of olive branches in the breeze. From here, you can hear nothing but nature: the wind, the birds, the distant whisper of the sea. A little slice of serenity, just waiting for you.
•
Piérdete en el ritmo tranquilo de nuestro jardín. Palmeras que se mecen, limoneros y aguacateros por todas partes, el suave susurro de las ramas de olivo en la brisa. Desde aquí, no se escucha nada más que la naturaleza: el viento, los pájaros, el murmullo lejano del mar. Un pedacito de serenidad que te está esperando.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lush #garden #ocean #sea",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lush;garden;ocean;sea,,0,ok
https://www.instagram.com/higo_houses/p/DOyf_nWCOYV/,DOyf_nWCOYV,3725180552803313173,1758296148,2025-09-19T15:35:48+00:00,8,carousel_container,"Mallorca, Spain",3,4,,"Step inside our cozy indoor yoga shala, fully equipped with high-quality mats and props from @lotuscrafts. Practice inside, by the pool, or even at the beach. Wherever you roll out your mat, we’ve got you covered. 
•
Entra en nuestro acogedor shala de yoga interior, totalmente equipado con esterillas y accesorios de alta calidad de @lotuscrafts. Practica en el interior, junto a la piscina o incluso en la playa. Donde sea que extiendas tu esterilla, ¡nosotros te cubrimos!
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #lotuscrafts #yogashala",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;lotuscrafts;yogashala,lotuscrafts.;lotuscrafts.,2,ok
https://www.instagram.com/katharina_schueler/reel/DOv3kIhCEY1/,DOv3kIhCEY1,3724439792462087733,1758208181,2025-09-18T15:09:41+00:00,2,clips,"Mallorca, Spain",183,116,,"✨ GEWINNSPIEL – Gewinne deinen kostenlosen Retreat-Platz! ✨

Ihr Lieben, es ist Zeit, etwas zurückzugeben. Wir möchten euch von Herzen einen wundervollen Platz bei unserem SELFCARE WOMEN YOGA RETREAT auf Mallorca schenken.

Die größte Freude ist es, anderen etwas Gutes zu tun. Deshalb geben wir dir die Möglichkeit, bei unserem Selfcare Women Yoga Retreat dabei zu sein – um deine Seele baumeln zu lassen, dir die Auszeit zu gönnen, die du brauchst, und einfach mal komplett abzuschalten.

⸻

💫 So nimmst du am Gewinnspiel teil:

	1.	Like diesen Beitrag.
	2.	Folge @bodymindsoul_yoga & @katharina_schueler auf Instagram.
	3.	Verlinke deine Lieblingsperson in den Kommentaren, mit der du nach Mallorca fliegen möchtest, und schreibe dazu, warum du unbedingt dabei sein möchtest.
	4.	Erhöhe deine Gewinnchance, indem du diesen Beitrag in deiner Story teilst.

Wir drücken dir fest die Daumen, dass du diesen besonderen Platz gewinnst! 🍀

⸻

ℹ️ Good to know:

• Für dich und deine Herzensperson ist bereits ein Doppelzimmer in unserer traumhaften Finca reserviert.

• Wichtig: ❗️Der Gewinn kann nur eingelöst werden, wenn du gemeinsam mit deiner Begleitperson teilnimmst. Deine Freundin/dein Lieblingsmensch zahlt den regulären Retreat-Beitrag (minus 10 % Rabatt).

• Du erhältst deinen Retreatplatz (inklusive Unterkunft und Verpflegung) komplett kostenfrei.

👉 Teilnahmeschluss: Sonntag, 21. September, 21:00 Uhr

💙P.S.: Falls du dieses Retreat schon gebucht hast, kannst du trotzdem teilnehmen und deinen Platz gewinnen.

#gewinnspiel #mallorcaretreat #selfcare #zeitfürdich #frauenretreat #meer #auszeit

Bildmaterial: @danielwaschnig & @finca_higo",gewinnspiel;mallorcaretreat;selfcare;zeitfürdich;frauenretreat;meer;auszeit,bodymindsoul_yoga;katharina_schueler;danielwaschnig;finca_higo,15,ok
https://www.instagram.com/higo_houses/p/DOS4-tPiG8D/,DOS4-tPiG8D,3716283242325241603,1757235506,2025-09-07T08:58:26+00:00,8,carousel_container,"Mallorca, Spain",3,0,,"At Finca Higo, every room is designed as a peaceful retreat, embracing simplicity, natural light and the art of slow living. Our shared spaces radiate warmth and character, inviting you to settle in and feel truly at home.
•
En Finca Higo, cada habitación está concebida como un refugio de paz, donde reinan la sencillez, la luz natural y el arte de vivir despacio. Nuestras áreas comunes desprenden calidez y personalidad, invitándote a instalarte y sentirte realmente en casa.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,0,ok
https://www.instagram.com/higo_houses/p/DOOrYkXiBiI/,DOOrYkXiBiI,3715097546944157832,1757094160,2025-09-05T17:42:40+00:00,8,carousel_container,"Mallorca, Spain",3,3,,"Follow the quiet trails that wind through the Tramuntana mountains, leading you from Finca Higo to the dramatic cliffs of Sa Calobra. Hike, breathe and let the landscape move something within you.
•
Sigue los senderos silenciosos que serpentean por la Sierra de Tramuntana, desde Finca Higo hasta los imponentes acantilados de Sa Calobra.
Camina, respira y deja que el paisaje despierte algo en tu interior.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,2,ok
https://www.instagram.com/higo_houses/p/DOJdmBdCMPi/,DOJdmBdCMPi,3713629523993478114,1756919158,2025-09-03T17:05:58+00:00,8,carousel_container,"Mallorca, Spain",3,2,,"Finca Higo isn’t just a retreat space, it’s a sanctuary where you can unwind, reconnect and renew. You‘ll find a place designed for rest and inspiration. Begin your journey here: finca-higo.com
•
Finca Higo no es solo un espacio de retiro, es un santuario donde puedes relajarte, reconectar y renovarte. Encontrarás un lugar diseñado para el descanso y la inspiración. Comienza tu viaje aquí: finca-higo.com
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmollorca #retreatmallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmollorca;retreatmallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,1,ok
https://www.instagram.com/higo_houses/reel/DN-i9LWiFhm/,DN-i9LWiFhm,3710556880658520166,1756552947,2025-08-30T11:22:27+00:00,2,clips,"Mallorca, Spain",3,0,,"Explore Mallorca’s coves, beautiful hideaways only a quick drive or boat trip from Finca Higo. Your next favorite spot could be waiting just nearby. 
•
Explora las calas de Mallorca, rincones encantadores a solo un corto trayecto en coche o barco desde Finca Higo. Tu próximo lugar favorito podría estar muy cerca.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,0,ok
https://www.instagram.com/higo_houses/reel/DN5m5CbCFTd/,DN5m5CbCFTd,3709166813494924509,1756387249,2025-08-28T13:20:49+00:00,2,clips,"Mallorca, Spain",3,2,,"Bask in sunshine, embrace calm and reconnect with intention. Finca Higo is your summer sanctuary.
•
Sumérgete en el sol, abraza la calma y reconéctate con intención. Finca Higo es tu refugio de verano.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,1,ok
https://www.instagram.com/higo_houses/p/DNx8lgJ0CXv/,DNx8lgJ0CXv,3707010428238308847,1756130101,2025-08-25T13:55:01+00:00,8,carousel_container,"Mallorca, Spain",118,5,,"We can’t wait to welcome the Selfcare Women Yoga Retreat to Finca Higo from October 13–18, 2025. Led by Katharina & Lisa, this intimate gathering is a celebration of femininity, rest and reconnection, set in the heart of Mallorca’s Tramuntana mountains, just steps away from the sea. A week of soulful connection, nourishing yoga and feminine empowerment awaits you. Learn more at yogaamseerosensteg.at/selfcareretreat.
•
Estamos muy emocionadas de dar la bienvenida al Selfcare Women Yoga Retreat en Finca Higo del 13 al 18 de octubre de 2025. Guiado por Katharina y Lisa, este encuentro íntimo es una celebración de la feminidad, el descanso y la reconexión, en el corazón de la Sierra de Tramuntana en Mallorca, a solo unos pasos del mar.
Te espera una semana de conexión profunda, yoga nutritivo y empoderamiento femenino. Más información en yogaamseerosensteg.at/selfcareretreat
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmllorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmllorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,3,ok
https://www.instagram.com/higo_houses/p/DNqnZI0o3zu/,DNqnZI0o3zu,3704946894739569902,1755884108,2025-08-22T17:35:08+00:00,8,carousel_container,"Mallorca, Spain",3,0,,"Find your flow. Beyond a swim, our pool offers a space to unwind and embrace the present.
•
Encuentra tu flujo. Más allá de un simple baño, nuestra piscina ofrece un espacio para relajarte y vivir el presente.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,0,ok
https://www.instagram.com/higo_houses/p/DNiy9v7IZDO/,DNiy9v7IZDO,3702745989323526350,1755621740,2025-08-19T16:42:20+00:00,8,carousel_container,"Mallorca, Spain",3,0,,"Taking an evening walk at Finca Higo only to fall deeper in love with this stunning island.
•
Dando un paseo al atardecer en Finca Higo, solo para enamorarme aún más de esta isla impresionante.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,0,ok
https://www.instagram.com/higo_houses/reel/DNctcnFov9q/,DNctcnFov9q,3701032872000552810,1755417542,2025-08-17T07:59:02+00:00,2,clips,"Mallorca, Spain",3,0,,"What if your next retreat will be an unforgettable journey in a space made to inspire? No distractions, no noise, just your community, our peaceful hideaway and the freedom to create something truly special. At our retreat home, everything is ready for you to bring your vision to life. All it takes is one bold choice to start.
•
¿Y si tu próximo retiro fuera un viaje inolvidable en un espacio creado para inspirar? Sin distracciones, sin ruido, solo tu comunidad, nuestro refugio en la naturaleza y la libertad de crear algo verdaderamente especial. En nuestra casa de retiro, todo está listo para que hagas realidad tu visión. Solo hace falta una decisión valiente para comenzar.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,0,ok
https://www.instagram.com/higo_houses/p/DNYa-j4oxu4/,DNYa-j4oxu4,3699825742232886200,1755273619,2025-08-15T16:00:19+00:00,8,carousel_container,"Mallorca, Spain",3,3,,"Just 10 minutes from Finca Higo, Sa Calobra awaits with its crystal-clear waters and dramatic coastal views. Swim, snorkel, hike or simply relax by the sea. The famous winding road curve makes the journey an adventure in itself. Along the way, you might even meet some fluffy local friends.
•
A solo 10 minutos de Finca Higo, Sa Calobra te espera con sus aguas cristalinas y vistas costeras espectaculares. Puedes nadar, hacer snorkel, senderismo o simplemente relajarte junto al mar. La famosa carretera serpenteante convierte el trayecto en toda una aventura. Y por el camino, incluso podrías encontrarte con algunos simpáticos amigos lanudos.
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sacalobra #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sacalobra;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,,1,ok
https://www.instagram.com/higo_houses/p/DNLkCPPI9ZI/,DNLkCPPI9ZI,3696206402661111368,1754842161,2025-08-10T16:09:21+00:00,8,carousel_container,"Mallorca, Spain",3,3,,"From the 12th to the 14th of September, @anchoringthelight will host a transformative journey at our retreat space, WILKA TAITA SELF SOURCE WEEKENDER. These three days of Ceremony will take place on the beautiful island of Mallorca. You will sit in Ceremony at the stunning 18th-century Finca Higo, surrounded by the Tramuntana mountains and with private access to the beach. This retreat offers the opportunity to connect deeply with nature and with yourself, nurturing your somatic intelligence. 
More information can be found at anchoringthelight.com.

P.S.: Only a few more spots left, so be quick!
•
Del 12 al 14 de septiembre, @anchoringthelight te invita a vivir un viaje transformador en nuestro espacio de retiro, WILKA TAITA SELF SOURCE WEEKENDER.
Durante estos tres días de Ceremonia, nos reuniremos en la hermosa isla de Mallorca. Compartirás la Ceremonia en la impresionante Finca Higo, del siglo XVIII, rodeada por las montañas de la Tramuntana y con acceso privado a la playa. Este retiro ofrece la oportunidad de conectar profundamente con la naturaleza y contigo mismo, nutriendo tu inteligencia somática.
Puedes encontrar más información en anchoringthelight.com.

P.D.: ¡Quedan muy pocas plazas, así que date prisa!
•
•
•
#yoga #retreat #nature #mallorca #islandlife #island #yogaretreat #mindfulness #yogaretreat #yogaretreatspain #yogaretreatlocation #anchoringthelight #spiritualawakening",yoga;retreat;nature;mallorca;islandlife;island;yogaretreat;mindfulness;yogaretreat;yogaretreatspain;yogaretreatlocation;anchoringthelight;spiritualawakening,anchoringthelight;anchoringthelight,1,ok
https://www.instagram.com/chefmichelasaragoni/p/DMqZH2jonQ_/,DMqZH2jonQ_,3686869735735194687,1753729143,2025-07-28T18:59:03+00:00,1,feed,,51,1,,"I am very happy to announce the beginning of my collaboration with @finca_higo ,  an hidden gem nestled between Mallorca’s mountains and the sea, where Anton and Jakob created a space where yoga, nature and community come together in harmony to offer your group a seamless and soulful retreat experience. On my side, I’ll do my best to support the project with healthy food tailor made with love on the necessities of the groups! Very looking forward!
.
#chefmichelasaragoni #fincahigo #privatechef #yogaretreatmallorca #exclusiveplace #yogalocation #yogachef #calatuent #mallorca",chefmichelasaragoni;fincahigo;privatechef;yogaretreatmallorca;exclusiveplace;yogalocation;yogachef;calatuent;mallorca,finca_higo,1,ok
https://www.instagram.com/higo_houses/p/DMp5sQ3oPRj/,DMp5sQ3oPRj,3686731500400735331,1753712664,2025-07-28T14:24:24+00:00,8,carousel_container,"Mallorca, Spain",3,0,,"At Finca Higo, food is a celebration of balance, beauty and intention. Our plant-based, seasonal dishes are thoughtfully prepared to nourish, using fresh ingredients, many of which come straight from our own garden. With our private chef @chefmichelasaragoni, we’re happy to co-create a menu that suits the unique needs and preferences of your wonderful community.
•
En Finca Higo, la comida es una celebración del equilibrio, la belleza y la intención. Nuestros platos de origen vegetal y de temporada están cuidadosamente preparados para nutrir, utilizando ingredientes frescos, muchos de ellos directamente de nuestro propio huerto. Con nuestra chef privada @chefmichelasaragoni, estaremos encantados de crear juntos un menú que se adapte a las necesidades y preferencias únicas de tu hermosa comunidad.
•
•
•
#yoga #retreat #nature #mallorca #love #islandlife #yogaretreat #island #mindfulness #beach #yogaretreatspain #yogaretreat #yogaretreatlocation #retreatlocation #fruits #food #lush #lushgarden",yoga;retreat;nature;mallorca;love;islandlife;yogaretreat;island;mindfulness;beach;yogaretreatspain;yogaretreat;yogaretreatlocation;retreatlocation;fruits;food;lush;lushgarden,chefmichelasaragoni;chefmichelasaragoni,0,ok
